Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
11079,76,Male,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,2359.23,786.41,3,2024-08-06,Same Day,,0.0
11085,63,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,5698.4,1139.68,5,2024-05-28,Same Day,,0.0
11088,40,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,2528.26,361.18,7,2024-02-25,Same Day,,0.0
11095,30,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,4558.72,1139.68,4,2024-03-03,Same Day,,0.0
11096,53,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,2024-07-22,Standard,,0.0
11100,37,Male,Yes,Smartphone,SMP234,3,Completed,Credit Card,3419.04,1139.68,3,2024-02-07,Standard,,0.0
11105,48,Female,Yes,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,2024-09-02,Expedited,,0.0
11107,67,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3676.0,459.5,8,2024-09-05,Same Day,,0.0
11108,39,Male,No,Tablet,TBL345,2,Cancelled,PayPal,6291.28,786.41,8,2024-03-07,Expedited,,0.0
11117,47,Female,No,Tablet,TBL345,5,Cancelled,PayPal,1572.82,786.41,2,2024-01-06,Standard,,0.0
11123,57,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-04-19,Standard,,0.0
11128,30,Female,No,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-04-23,Standard,,0.0
11133,49,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,3676.0,459.5,8,2024-07-12,Standard,,0.0
11137,74,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,7977.76,1139.68,7,2024-06-29,Standard,,0.0
11138,23,Male,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-02-09,Expedited,,0.0
11143,27,Male,Yes,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,2024-06-13,Expedited,,0.0
11144,37,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,6838.08,1139.68,6,2024-01-26,Standard,,0.0
11146,32,Male,No,Headphones,HDP456,4,Cancelled,Credit Card,1083.54,361.18,3,2024-02-18,Expedited,,0.0
11162,62,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,5698.4,1139.68,5,2024-09-19,Standard,,0.0
11163,68,Female,No,Tablet,TBL345,3,Cancelled,Bank Transfer,786.41,786.41,1,2024-05-07,Standard,,0.0
11168,32,Male,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,2024-07-27,Standard,,0.0
11169,20,Female,Yes,Smartwatch,SWT567,4,Completed,Credit Card,2757.0,459.5,6,2024-03-17,Standard,,0.0
11171,61,Female,Yes,Laptop,LTP123,4,Completed,Bank Transfer,674.32,674.32,1,2024-04-15,Same Day,,0.0
11175,75,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,5394.56,674.32,8,2024-03-24,Expedited,,0.0
11182,59,Female,No,Laptop,LTP123,1,Completed,PayPal,5394.56,674.32,8,2024-03-12,Standard,,0.0
11185,40,Male,No,Tablet,TBL345,2,Cancelled,PayPal,2359.23,786.41,3,2024-07-02,Same Day,,0.0
11198,32,Male,No,Headphones,HDP456,1,Completed,Credit Card,361.18,361.18,1,2024-02-02,Same Day,,0.0
11201,24,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,2279.36,1139.68,2,2024-01-31,Standard,,0.0
11201,24,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,2024-06-24,Same Day,,0.0
11202,71,Male,No,Headphones,HDP456,2,Completed,PayPal,2889.44,361.18,8,2024-06-17,Standard,,0.0
11205,60,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,2757.0,459.5,6,2024-01-14,Same Day,,0.0
11206,57,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,3676.0,459.5,8,2024-04-09,Expedited,,0.0
11207,37,Male,No,Headphones,HDP456,2,Cancelled,Credit Card,1805.9,361.18,5,2024-07-09,Same Day,,0.0
11209,53,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,1838.0,459.5,4,2024-01-02,Same Day,,0.0
11209,53,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,7977.76,1139.68,7,2024-09-23,Same Day,,0.0
11210,56,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,7977.76,1139.68,7,2024-06-09,Expedited,,0.0
11210,56,Male,No,Laptop,LTP123,4,Completed,Credit Card,2697.28,674.32,4,2024-08-08,Expedited,,0.0
11212,55,Male,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,919.0,459.5,2,2024-01-15,Same Day,,0.0
11213,68,Male,No,Headphones,HDP456,1,Cancelled,PayPal,2167.08,361.18,6,2024-02-04,Expedited,,0.0
11213,68,Male,Yes,Smartwatch,SWT567,5,Cancelled,Credit Card,4135.5,459.5,9,2024-03-30,Expedited,,0.0
11213,68,Male,Yes,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,2024-05-19,Standard,,0.0
11225,19,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-02-26,Expedited,,0.0
11226,75,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,2024-03-20,Expedited,,0.0
11228,48,Female,No,Laptop,LTP123,4,Completed,Credit Card,2022.96,674.32,3,2024-02-29,Same Day,,0.0
11235,35,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,7977.76,1139.68,7,2024-04-07,Expedited,,0.0
11235,35,Female,No,Laptop,LTP123,5,Cancelled,PayPal,1348.64,674.32,2,2024-05-19,Expedited,,0.0
11240,70,Female,Yes,Headphones,HDP456,3,Cancelled,PayPal,2528.26,361.18,7,2024-02-02,Standard,,0.0
11241,37,Male,Yes,Headphones,HDP456,4,Completed,PayPal,722.36,361.18,2,2024-07-05,Standard,,0.0
11243,76,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,2359.23,786.41,3,2024-01-20,Standard,,0.0
11249,68,Female,No,Tablet,TBL345,2,Completed,PayPal,5504.87,786.41,7,2024-01-03,Same Day,,0.0
11249,68,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-06-03,Expedited,,0.0
11257,45,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,1572.82,786.41,2,2024-08-13,Same Day,,0.0
11267,24,Female,No,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,2024-03-15,Standard,,0.0
11269,65,Male,No,Smartphone,SMP234,5,Completed,PayPal,10257.12,1139.68,9,2024-09-23,Standard,,0.0
11278,61,Male,No,Smartwatch,SWT567,5,Completed,PayPal,4595.0,459.5,10,2024-07-01,Same Day,,0.0
11282,29,Male,No,Tablet,TBL345,4,Cancelled,PayPal,2359.23,786.41,3,2024-08-13,Standard,,0.0
11286,47,Male,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,2024-03-07,Standard,,0.0
11293,36,Female,No,Tablet,TBL345,3,Completed,Credit Card,2359.23,786.41,3,2024-02-23,Standard,,0.0
11293,36,Female,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-02-27,Same Day,,0.0
11294,20,Female,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,919.0,459.5,2,2024-01-05,Standard,,0.0
11295,19,Male,No,Laptop,LTP123,4,Completed,Credit Card,4045.92,674.32,6,2024-04-25,Same Day,,0.0
11312,28,Female,No,Laptop,LTP123,3,Completed,Credit Card,4045.92,674.32,6,2024-06-24,Standard,,0.0
11312,28,Female,No,Headphones,HDP456,1,Cancelled,PayPal,361.18,361.18,1,2024-07-16,Same Day,,0.0
11324,29,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,2889.44,361.18,8,2024-01-22,Standard,,0.0
11325,27,Male,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,1838.0,459.5,4,2024-02-26,Expedited,,0.0
11326,55,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,4045.92,674.32,6,2024-08-30,Same Day,,0.0
11328,43,Female,Yes,Laptop,LTP123,4,Completed,PayPal,2697.28,674.32,4,2024-01-04,Same Day,,0.0
11332,48,Male,No,Smartphone,SMP234,4,Completed,PayPal,7977.76,1139.68,7,2024-01-20,Same Day,,0.0
11332,48,Male,Yes,Tablet,TBL345,2,Completed,PayPal,3932.05,786.41,5,2024-08-23,Standard,,0.0
11335,49,Female,No,Smartphone,SMP234,3,Cancelled,PayPal,5698.4,1139.68,5,2024-07-30,Expedited,,0.0
11336,65,Female,Yes,Laptop,LTP123,1,Completed,PayPal,4720.24,674.32,7,2024-01-17,Same Day,,0.0
11338,60,Male,No,Laptop,LTP123,4,Cancelled,PayPal,674.32,674.32,1,2024-05-15,Same Day,,0.0
11338,60,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-08-21,Same Day,,0.0
11343,76,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,459.5,459.5,1,2024-03-22,Standard,,0.0
11357,71,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,2024-03-23,Same Day,,0.0
11357,71,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2757.0,459.5,6,2024-07-12,Same Day,,0.0
11362,61,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,4718.46,786.41,6,2024-07-10,Expedited,,0.0
11366,75,Male,No,Tablet,TBL345,3,Cancelled,Bank Transfer,4718.46,786.41,6,2024-07-21,Same Day,,0.0
11377,24,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,3676.0,459.5,8,2024-01-14,Standard,,0.0
11377,24,Male,No,Laptop,LTP123,4,Cancelled,PayPal,2697.28,674.32,4,2024-03-23,Standard,,0.0
11378,40,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,1572.82,786.41,2,2024-08-25,Same Day,,0.0
11380,19,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,4720.24,674.32,7,2024-03-26,Same Day,,0.0
11382,43,Female,No,Tablet,TBL345,4,Completed,PayPal,7864.1,786.41,10,2024-07-20,Same Day,,0.0
11383,77,Female,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,3932.05,786.41,5,2024-06-28,Same Day,,0.0
11384,30,Female,Yes,Smartwatch,SWT567,5,Completed,PayPal,2757.0,459.5,6,2024-03-25,Standard,,0.0
11386,79,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,2757.0,459.5,6,2024-03-05,Expedited,,0.0
11388,72,Male,No,Laptop,LTP123,5,Completed,PayPal,6068.88,674.32,9,2024-04-30,Standard,,0.0
11389,28,Female,No,Tablet,TBL345,2,Completed,Credit Card,7077.69,786.41,9,2024-01-28,Expedited,,0.0
11393,45,Female,Yes,Headphones,HDP456,1,Completed,PayPal,3250.62,361.18,9,2024-07-12,Expedited,,0.0
11394,19,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,1838.0,459.5,4,2024-06-25,Expedited,,0.0
11396,24,Male,No,Headphones,HDP456,2,Completed,PayPal,722.36,361.18,2,2024-06-20,Expedited,,0.0
11397,69,Male,Yes,Headphones,HDP456,4,Cancelled,Bank Transfer,2167.08,361.18,6,2024-03-25,Standard,,0.0
11398,23,Female,Yes,Smartwatch,SWT567,5,Completed,PayPal,3676.0,459.5,8,2024-04-02,Expedited,,0.0
11411,75,Male,No,Headphones,HDP456,4,Completed,PayPal,2889.44,361.18,8,2024-06-15,Same Day,,0.0
11412,49,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,1444.72,361.18,4,2024-04-17,Same Day,,0.0
11418,74,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,3932.05,786.41,5,2024-06-05,Standard,,0.0
11421,18,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,4558.72,1139.68,4,2024-06-28,Same Day,,0.0
11430,22,Female,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-01-20,Expedited,,0.0
11431,31,Female,No,Laptop,LTP123,3,Completed,PayPal,4720.24,674.32,7,2024-01-23,Same Day,,0.0
11431,31,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,5698.4,1139.68,5,2024-03-16,Expedited,,0.0
11432,73,Female,No,Smartwatch,SWT567,3,Completed,PayPal,1838.0,459.5,4,2024-01-11,Expedited,,0.0
11438,65,Female,No,Smartwatch,SWT567,4,Completed,PayPal,2757.0,459.5,6,2024-08-15,Standard,,0.0
11439,54,Male,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,3676.0,459.5,8,2024-01-02,Same Day,,0.0
11439,54,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,4718.46,786.41,6,2024-01-05,Expedited,,0.0
11440,32,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,7977.76,1139.68,7,2024-03-31,Same Day,,0.0
11444,54,Female,Yes,Headphones,HDP456,4,Completed,PayPal,2528.26,361.18,7,2024-03-10,Expedited,,0.0
11445,66,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,2297.5,459.5,5,2024-07-10,Same Day,,0.0
11446,35,Female,No,Smartphone,SMP234,2,Completed,Bank Transfer,6838.08,1139.68,6,2024-05-03,Expedited,,0.0
11452,23,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,1378.5,459.5,3,2024-06-29,Expedited,,0.0
11463,23,Male,No,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,2024-01-26,Same Day,,0.0
11464,62,Female,No,Laptop,LTP123,3,Completed,PayPal,6743.2,674.32,10,2024-03-10,Same Day,,0.0
11470,26,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,2297.5,459.5,5,2024-01-22,Standard,,0.0
11470,26,Female,No,Smartphone,SMP234,3,Completed,PayPal,2279.36,1139.68,2,2024-08-06,Expedited,,0.0
11473,54,Male,Yes,Headphones,HDP456,2,Completed,Credit Card,1444.72,361.18,4,2024-01-29,Standard,,0.0
11475,59,Male,Yes,Laptop,LTP123,2,Completed,PayPal,5394.56,674.32,8,2024-05-26,Standard,,0.0
11482,29,Male,No,Tablet,TBL345,3,Completed,Credit Card,7077.69,786.41,9,2024-03-27,Expedited,,0.0
11483,65,Male,No,Laptop,LTP123,1,Completed,Credit Card,6068.88,674.32,9,2024-04-24,Same Day,,0.0
11483,65,Male,Yes,Tablet,TBL345,2,Completed,Credit Card,5504.87,786.41,7,2024-09-19,Standard,,0.0
11485,24,Male,No,Headphones,HDP456,5,Completed,PayPal,1083.54,361.18,3,2024-01-15,Same Day,,0.0
11488,49,Male,Yes,Tablet,TBL345,2,Completed,Bank Transfer,4718.46,786.41,6,2024-04-17,Standard,,0.0
11489,27,Male,No,Smartphone,SMP234,2,Completed,PayPal,7977.76,1139.68,7,2024-02-09,Same Day,,0.0
11489,27,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,1139.68,1139.68,1,2024-03-20,Expedited,,0.0
11492,78,Male,No,Laptop,LTP123,4,Cancelled,Credit Card,4045.92,674.32,6,2024-08-05,Expedited,,0.0
11493,54,Male,No,Laptop,LTP123,1,Cancelled,PayPal,1348.64,674.32,2,2024-06-18,Expedited,,0.0
11498,61,Female,No,Laptop,LTP123,5,Cancelled,PayPal,5394.56,674.32,8,2024-01-30,Expedited,,0.0
11500,73,Male,No,Smartwatch,SWT567,3,Completed,PayPal,919.0,459.5,2,2024-05-11,Standard,,0.0
11505,67,Male,Yes,Smartwatch,SWT567,2,Completed,Credit Card,459.5,459.5,1,2024-01-31,Standard,,0.0
11507,55,Male,Yes,Laptop,LTP123,4,Completed,Bank Transfer,2697.28,674.32,4,2024-03-20,Expedited,,0.0
11507,55,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,7077.69,786.41,9,2024-03-26,Same Day,,0.0
11508,20,Female,No,Smartphone,SMP234,5,Cancelled,Credit Card,9117.44,1139.68,8,2024-05-10,Standard,,0.0
11525,43,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,3371.6,674.32,5,2024-05-23,Same Day,,0.0
11526,63,Female,No,Laptop,LTP123,4,Cancelled,PayPal,5394.56,674.32,8,2024-05-16,Expedited,,0.0
11527,37,Male,No,Smartwatch,SWT567,3,Completed,PayPal,3216.5,459.5,7,2024-08-30,Standard,,0.0
11530,68,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,1139.68,1139.68,1,2024-01-13,Standard,,0.0
11531,21,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,3932.05,786.41,5,2024-01-10,Same Day,,0.0
11531,21,Female,No,Smartphone,SMP234,2,Completed,Credit Card,6838.08,1139.68,6,2024-08-08,Expedited,,0.0
11541,67,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,3932.05,786.41,5,2024-04-22,Expedited,,0.0
11545,43,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1444.72,361.18,4,2024-04-28,Expedited,,0.0
11552,59,Female,No,Laptop,LTP123,3,Completed,PayPal,4720.24,674.32,7,2024-05-06,Same Day,,0.0
11557,69,Male,No,Smartphone,SMP234,1,Completed,Credit Card,10257.12,1139.68,9,2024-08-29,Same Day,,0.0
11560,54,Male,Yes,Smartphone,SMP234,5,Completed,PayPal,5698.4,1139.68,5,2024-08-14,Standard,,0.0
11560,54,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,1838.0,459.5,4,2024-09-21,Same Day,,0.0
11563,37,Male,Yes,Headphones,HDP456,2,Cancelled,Credit Card,3250.62,361.18,9,2024-05-05,Expedited,,0.0
11565,60,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4595.0,459.5,10,2024-06-09,Standard,,0.0
11571,39,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,4135.5,459.5,9,2024-09-05,Expedited,,0.0
11572,72,Male,Yes,Tablet,TBL345,4,Cancelled,Bank Transfer,2359.23,786.41,3,2024-04-14,Expedited,,0.0
11575,64,Female,Yes,Headphones,HDP456,5,Completed,Bank Transfer,361.18,361.18,1,2024-09-13,Standard,,0.0
11577,46,Female,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,4135.5,459.5,9,2024-02-28,Standard,,0.0
11578,65,Female,No,Smartphone,SMP234,3,Completed,PayPal,10257.12,1139.68,9,2024-04-03,Same Day,,0.0
11578,65,Female,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-09-22,Expedited,,0.0
11581,53,Female,No,Headphones,HDP456,3,Completed,PayPal,2528.26,361.18,7,2024-09-02,Same Day,,0.0
11599,54,Female,No,Laptop,LTP123,5,Completed,PayPal,4045.92,674.32,6,2024-06-10,Standard,,0.0
11599,54,Female,No,Smartphone,SMP234,4,Completed,PayPal,5698.4,1139.68,5,2024-09-14,Expedited,,0.0
11600,73,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,2024-04-27,Same Day,,0.0
11601,39,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,7864.1,786.41,10,2024-03-10,Same Day,,0.0
11610,63,Female,Yes,Smartphone,SMP234,5,Cancelled,Credit Card,1139.68,1139.68,1,2024-03-07,Standard,,0.0
11610,63,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,2024-06-18,Standard,,0.0
11611,31,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,2022.96,674.32,3,2024-01-16,Standard,,0.0
11617,41,Female,No,Headphones,HDP456,2,Completed,PayPal,722.36,361.18,2,2024-06-07,Standard,,0.0
11625,38,Female,Yes,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,2024-09-12,Same Day,,0.0
11626,75,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,7077.69,786.41,9,2024-08-21,Expedited,,0.0
11632,45,Male,No,Headphones,HDP456,5,Completed,PayPal,1805.9,361.18,5,2024-05-08,Standard,,0.0
11638,54,Female,No,Headphones,HDP456,5,Completed,Credit Card,361.18,361.18,1,2024-03-02,Expedited,,0.0
11646,28,Female,No,Headphones,HDP456,3,Completed,PayPal,1083.54,361.18,3,2024-05-10,Standard,,0.0
11656,76,Male,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-04-10,Same Day,,0.0
11659,27,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,2528.26,361.18,7,2024-05-18,Expedited,,0.0
11661,69,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,786.41,786.41,1,2024-06-09,Standard,,0.0
11662,18,Male,Yes,Tablet,TBL345,1,Cancelled,PayPal,1572.82,786.41,2,2024-03-09,Standard,,0.0
11666,45,Male,No,Smartphone,SMP234,5,Completed,PayPal,5698.4,1139.68,5,2024-02-09,Same Day,,0.0
11678,29,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,3932.05,786.41,5,2024-06-21,Same Day,,0.0
11687,68,Male,Yes,Headphones,HDP456,2,Cancelled,Credit Card,3250.62,361.18,9,2024-02-08,Same Day,,0.0
11693,23,Male,No,Laptop,LTP123,4,Completed,PayPal,3371.6,674.32,5,2024-04-25,Standard,,0.0
11694,60,Female,No,Headphones,HDP456,5,Completed,PayPal,361.18,361.18,1,2024-02-23,Same Day,,0.0
11701,24,Female,No,Laptop,LTP123,4,Completed,PayPal,6068.88,674.32,9,2024-09-07,Same Day,,0.0
11702,77,Male,No,Laptop,LTP123,5,Completed,PayPal,4045.92,674.32,6,2024-07-31,Same Day,,0.0
11706,77,Female,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,1378.5,459.5,3,2024-01-26,Standard,,0.0
11709,67,Male,Yes,Headphones,HDP456,2,Completed,Bank Transfer,2528.26,361.18,7,2024-08-19,Standard,,0.0
11716,68,Male,No,Smartwatch,SWT567,3,Completed,PayPal,2757.0,459.5,6,2024-07-25,Expedited,,0.0
11718,30,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,3611.8,361.18,10,2024-04-04,Same Day,,0.0
11730,78,Male,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,2024-08-25,Expedited,,0.0
11736,78,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,1378.5,459.5,3,2024-08-13,Expedited,,0.0
11745,65,Female,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,2024-09-08,Standard,,0.0
11746,76,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,4558.72,1139.68,4,2024-01-29,Expedited,,0.0
11746,76,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,459.5,459.5,1,2024-07-20,Expedited,,0.0
11749,62,Male,No,Headphones,HDP456,4,Cancelled,Credit Card,722.36,361.18,2,2024-07-26,Standard,,0.0
11750,76,Female,No,Smartwatch,SWT567,4,Completed,PayPal,4135.5,459.5,9,2024-01-09,Standard,,0.0
11751,20,Female,No,Tablet,TBL345,2,Cancelled,Credit Card,4718.46,786.41,6,2024-05-12,Expedited,,0.0
11758,45,Female,No,Headphones,HDP456,2,Completed,Credit Card,1083.54,361.18,3,2024-05-31,Same Day,,0.0
11762,45,Male,No,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-04-26,Standard,,0.0
11762,45,Male,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-09-02,Standard,,0.0
11770,75,Male,Yes,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-07-16,Expedited,,0.0
11779,36,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,2024-09-13,Standard,,0.0
11782,45,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,3676.0,459.5,8,2024-09-15,Expedited,,0.0
11789,64,Female,No,Smartphone,SMP234,4,Completed,Credit Card,9117.44,1139.68,8,2024-05-14,Standard,,0.0
11790,24,Male,No,Smartphone,SMP234,4,Completed,PayPal,6838.08,1139.68,6,2024-06-07,Same Day,,0.0
11798,37,Male,Yes,Laptop,LTP123,5,Cancelled,Credit Card,1348.64,674.32,2,2024-03-19,Expedited,,0.0
11800,71,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,2024-04-16,Same Day,,0.0
11807,64,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,919.0,459.5,2,2024-01-12,Same Day,,0.0
11807,64,Female,No,Smartwatch,SWT567,3,Completed,PayPal,919.0,459.5,2,2024-05-05,Standard,,0.0
11808,61,Female,No,Laptop,LTP123,1,Completed,Credit Card,2022.96,674.32,3,2024-03-03,Expedited,,0.0
11828,65,Female,No,Smartphone,SMP234,5,Completed,PayPal,3419.04,1139.68,3,2024-04-21,Same Day,,0.0
11829,66,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,919.0,459.5,2,2024-09-20,Standard,,0.0
11831,79,Female,Yes,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,2024-05-29,Same Day,,0.0
11837,48,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,10257.12,1139.68,9,2024-05-10,Expedited,,0.0
11840,30,Female,No,Smartwatch,SWT567,3,Completed,PayPal,3676.0,459.5,8,2024-01-22,Expedited,,0.0
11842,68,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,10257.12,1139.68,9,2024-07-23,Same Day,,0.0
11843,72,Female,No,Smartphone,SMP234,5,Completed,Credit Card,3419.04,1139.68,3,2024-06-30,Same Day,,0.0
11847,38,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,6068.88,674.32,9,2024-08-14,Standard,,0.0
11848,52,Female,No,Smartphone,SMP234,5,Completed,PayPal,3419.04,1139.68,3,2024-06-03,Expedited,,0.0
11855,40,Female,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,2024-08-03,Standard,,0.0
11856,18,Male,No,Smartphone,SMP234,4,Cancelled,Credit Card,5698.4,1139.68,5,2024-03-05,Expedited,,0.0
11861,75,Male,No,Smartwatch,SWT567,5,Completed,PayPal,919.0,459.5,2,2024-04-12,Standard,,0.0
11865,28,Female,No,Headphones,HDP456,4,Completed,PayPal,1083.54,361.18,3,2024-05-21,Expedited,,0.0
11868,57,Male,No,Tablet,TBL345,3,Completed,PayPal,6291.28,786.41,8,2024-04-28,Expedited,,0.0
11868,57,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,6291.28,786.41,8,2024-08-22,Expedited,,0.0
11869,39,Male,No,Tablet,TBL345,4,Completed,Credit Card,3932.05,786.41,5,2024-02-11,Standard,,0.0
11870,39,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,2024-09-01,Same Day,,0.0
11873,60,Female,No,Laptop,LTP123,5,Completed,Credit Card,4720.24,674.32,7,2024-01-19,Same Day,,0.0
11878,56,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,2024-02-24,Expedited,,0.0
11881,30,Female,No,Tablet,TBL345,2,Cancelled,PayPal,3932.05,786.41,5,2024-05-17,Expedited,,0.0
11883,31,Female,Yes,Smartphone,SMP234,2,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-05-29,Same Day,,0.0
11889,51,Male,No,Smartphone,SMP234,4,Cancelled,PayPal,3419.04,1139.68,3,2024-08-15,Standard,,0.0
11890,36,Male,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,2024-08-29,Standard,,0.0
11893,32,Male,No,Headphones,HDP456,3,Cancelled,PayPal,3250.62,361.18,9,2024-05-16,Standard,,0.0
11895,66,Female,No,Smartphone,SMP234,4,Completed,Credit Card,6838.08,1139.68,6,2024-04-22,Standard,,0.0
