customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add-on_total,order_id
9391,29,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,2023-10-27,Standard,0,J6.2.6
9394,49,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,2024-04-25,Express,0,J6.2.7
9394,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-07-03,Overnight,22.81,J6.2.8
9395,35,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,3955.95,791.19,5,2024-02-29,Express,0,J6.2.9
9396,73,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83,20.75,4,2023-10-10,Express,87.04,J6.3.1
9398,62,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2023-10-26,Express,45.44,J6.3.2
9399,30,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-06-27,Overnight,53.18,J6.3.3
9399,30,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,83,20.75,4,2024-06-28,Standard,5.12,J6.3.4
9400,78,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2023-11-13,Standard,49.05,J6.3.5
9401,61,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,2534.49,844.83,3,2024-08-31,Overnight,0,J6.3.6
9402,21,Female,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-03-14,Standard,84.23,J6.3.7
9402,21,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2024-04-05,Overnight,0,J6.3.8
9404,35,Female,Yes,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-06-20,Standard,11.72,J6.3.9
9406,20,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-02-28,Overnight,45.5,J6.4.1
9408,74,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2023-10-28,Standard,34.04,J6.4.2
9408,74,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2023-11-01,Standard,75.18,J6.4.3
9412,25,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166,20.75,8,2023-10-04,Overnight,83.92,J6.4.4
9412,25,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2023-11-06,Overnight,0,J6.4.5
9412,25,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-04-19,Overnight,77.4,J6.4.6
9415,60,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2024-08-25,Standard,102.32,J6.4.7
9417,27,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-02-15,Overnight,0,J6.4.8
9420,44,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,927.92,463.96,2,2024-08-17,Overnight,0,J6.4.9
9421,45,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-04-18,Standard,31.93,J6.5.1
9421,45,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-04-29,Express,90.25,J6.5.2
9422,28,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2023-10-18,Standard,21.04,J6.5.3
9422,28,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-07-25,Express,99.12,J6.5.4
9423,67,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,2024-03-24,Express,67.99,J6.5.5
9425,50,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2023-10-04,Standard,41.24,J6.5.6
9425,50,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,1582.38,791.19,2,2023-12-03,Overnight,53.56,J6.5.7
9428,71,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-06-07,Express,0,J6.5.8
9428,71,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,7603.47,844.83,9,2024-07-24,Standard,40.87,J6.5.9
9429,66,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,166,20.75,8,2023-11-05,Express,0,J6.6.1
9429,66,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-05-15,Overnight,0,J6.6.2
9430,36,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2319.8,463.96,5,2023-11-15,Express,42.53,J6.6.3
9430,36,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2024-04-17,Overnight,70.1,J6.6.4
9430,36,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,1235.15,247.03,5,2024-08-18,Overnight,7.96,J6.6.5
9433,73,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-01-02,Overnight,79.15,J6.6.6
9433,73,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,2024-07-02,Overnight,0,J6.6.7
9433,73,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,2024-07-17,Overnight,20.58,J6.6.8
9434,67,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-08-18,Express,0,J6.6.9
9437,70,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2023-10-31,Express,49.49,J6.7.1
9438,79,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,2373.57,791.19,3,2023-10-24,Express,0,J6.7.2
9438,79,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-05-29,Overnight,0,J6.7.3
9439,44,Male,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-09-16,Overnight,0,J6.7.4
9441,42,Male,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-08-20,Overnight,15.77,J6.7.5
9441,42,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-08-26,Standard,75.29,J6.7.6
9443,51,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2023-09-28,Express,39.75,J6.7.7
9443,51,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2024-03-10,Express,82.49,J6.7.8
9443,51,Male,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,2024-05-21,Overnight,43.74,J6.7.9
9444,59,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2023-11-01,Standard,13.33,J6.8.1
9445,60,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-07-26,Standard,31.78,J6.8.2
9447,50,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,2024-05-02,Standard,58.32,J6.8.3
9449,62,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-03-22,Standard,0,J6.8.4
9450,19,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2023-10-19,Overnight,41.11,J6.8.5
9450,19,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2023-10-20,Express,62.7,J6.8.6
9450,19,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-03-16,Overnight,54.09,J6.8.7
9450,19,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,2223.27,247.03,9,2024-03-17,Overnight,36.2,J6.8.8
9451,64,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,2223.27,247.03,9,2023-12-03,Standard,0,J6.8.9
9453,59,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,41.5,20.75,2,2024-01-03,Overnight,0,J6.9.1
9453,59,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,247.03,247.03,1,2024-09-07,Standard,0,J6.9.2
9455,31,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2023-12-15,Standard,27.73,J6.9.3
9455,31,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2024-06-29,Express,8.16,J6.9.4
9456,80,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-03-11,Standard,71.06,J6.9.5
9457,34,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-08-19,Express,14.87,J6.9.6
9459,48,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7120.71,791.19,9,2024-06-09,Overnight,70.33,J6.9.7
9460,52,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-03-27,Standard,39.98,J6.9.8
9461,55,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-04-28,Express,0,J6.9.9
9461,55,Female,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-07-27,Standard,42.1,J7.1.1
9462,29,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,145.25,20.75,7,2024-02-02,Overnight,31.98,J7.1.2
9462,29,Male,No,Smartphone,SKU1004,2,Completed,Paypal,1582.38,791.19,2,2024-09-05,Express,0,J7.1.3
9463,18,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-07-25,Express,74.39,J7.1.4
9464,44,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-03-12,Express,77.97,J7.1.5
9465,42,Male,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-10-19,Overnight,91.66,J7.1.6
9467,64,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2023-12-21,Overnight,0,J7.1.7
9467,64,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2024-03-02,Overnight,0,J7.1.8
9467,64,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2024-05-07,Express,80.66,J7.1.9
9468,41,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,41.5,20.75,2,2024-06-02,Express,41.44,J7.2.1
9469,38,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,2023-09-27,Standard,38.28,J7.2.2
9471,68,Male,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2024-05-29,Overnight,83.36,J7.2.3
9471,68,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2024-09-15,Standard,61.55,J7.2.4
9473,76,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,741.09,247.03,3,2024-04-18,Standard,10.36,J7.2.5
9474,59,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-11-30,Express,0,J7.2.6
9475,75,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-07-09,Standard,60.62,J7.2.7
9476,48,Male,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2024-03-09,Overnight,59.51,J7.2.8
9476,48,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-06-20,Express,0,J7.2.9
9477,33,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2024-01-07,Standard,12.92,J7.3.1
9477,33,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,2024-01-13,Overnight,49.95,J7.3.2
9479,50,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,2024-09-23,Standard,51.32,J7.3.3
9480,43,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,1729.21,247.03,7,2023-12-25,Express,31.45,J7.3.4
9480,43,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-08-15,Express,48.34,J7.3.5
9481,35,Female,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-05-07,Standard,14.02,J7.3.6
9481,35,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,4224.15,844.83,5,2024-08-07,Standard,54,J7.3.7
9483,69,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,2024-05-30,Express,79.3,J7.3.8
9485,23,Male,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-01-08,Standard,0,J7.3.9
9485,23,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,166,20.75,8,2024-09-14,Overnight,91.1,J7.4.1
9487,55,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,103.75,20.75,5,2024-02-09,Express,30.68,J7.4.2
9488,18,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2023-11-29,Overnight,109.66,J7.4.3
9490,73,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,2024-02-09,Overnight,72.34,J7.4.4
9493,40,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-04-27,Standard,112.01,J7.4.5
9494,53,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-06-06,Standard,49.18,J7.4.6
9495,67,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-04-28,Overnight,12.45,J7.4.7
9495,67,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-06-09,Express,48.59,J7.4.8
9496,68,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-04-24,Express,28.6,J7.4.9
9497,39,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-09-21,Standard,0,J7.5.1
9498,25,Male,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-08-07,Express,0,J7.5.2
9499,79,Female,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2023-12-19,Standard,45.29,J7.5.3
9500,22,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-12-22,Standard,66.05,J7.5.4
9501,51,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2023-10-30,Standard,0,J7.5.5
9502,47,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,186.75,20.75,9,2024-05-28,Standard,45.02,J7.5.6
9503,67,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2023-10-13,Overnight,41.06,J7.5.7
9503,67,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-02-14,Express,63.23,J7.5.8
9506,52,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2023-12-29,Standard,58.86,J7.5.9
9506,52,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-04-07,Standard,16.11,J7.6.1
9507,63,Female,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-03-07,Standard,30.95,J7.6.2
9507,63,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-09-22,Standard,0,J7.6.3
9508,52,Male,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2023-10-23,Standard,23.75,J7.6.4
9509,19,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166,20.75,8,2023-12-17,Express,47.87,J7.6.5
9509,19,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,41.5,20.75,2,2024-07-20,Standard,0,J7.6.6
9511,65,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2023-12-28,Express,89.35,J7.6.7
9512,47,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2023-11-06,Standard,124.15,J7.6.8
9512,47,Female,No,Smartphone,SKU1004,2,Completed,Paypal,1582.38,791.19,2,2024-03-30,Standard,60.81,J7.6.9
9514,39,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-04-24,Express,43.55,J7.7.1
9514,39,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,2024-06-03,Express,65.27,J7.7.2
9515,54,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,247.03,247.03,1,2023-12-06,Standard,19.66,J7.7.3
9515,54,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,1582.38,791.19,2,2024-03-30,Overnight,12.39,J7.7.4
9516,58,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2024-05-06,Overnight,0,J7.7.5
9517,54,Male,Yes,Tablet,SKU1002,3,Cancelled,Cash,1729.21,247.03,7,2023-10-09,Overnight,0,J7.7.6
9517,54,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2023-12-22,Standard,23.73,J7.7.7
9518,32,Male,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-01-10,Express,76.2,J7.7.8
9518,32,Male,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-01-21,Standard,106.99,J7.7.9
9518,32,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-06-17,Express,32.91,J7.8.1
9519,62,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,2024-01-19,Express,93.8,J7.8.2
9519,62,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2024-01-21,Overnight,8.27,J7.8.3
9521,45,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3164.76,791.19,4,2024-02-23,Express,79.79,J7.8.4
9522,57,Male,No,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,2023-11-29,Express,91.04,J7.8.5
9522,57,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-04-05,Standard,25.21,J7.8.6
9525,77,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-01-28,Express,0,J7.8.7
9527,75,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2023-10-24,Express,0,J7.8.8
9528,78,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-09-19,Standard,70.7,J7.8.9
9529,63,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-04-01,Standard,62.46,J7.9.1
9529,63,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-08-30,Overnight,0,J7.9.2
9532,53,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-08-12,Express,38.55,J7.9.3
9534,41,Male,No,Tablet,SKU1002,3,Cancelled,Cash,741.09,247.03,3,2023-09-27,Overnight,39.31,J7.9.4
9535,36,Male,Yes,Smartphone,SKU1004,2,Cancelled,Paypal,791.19,791.19,1,2024-01-30,Standard,24.33,J7.9.5
9535,36,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-04-06,Overnight,65.44,J7.9.6
9537,76,Male,No,Laptop,SKU1005,3,Cancelled,Cash,927.92,463.96,2,2024-04-08,Overnight,107.72,J7.9.7
9537,76,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,494.06,247.03,2,2024-05-26,Standard,83.63,J7.9.8
9537,76,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-07-18,Overnight,48.09,J7.9.9
9538,45,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,4747.14,791.19,6,2023-09-28,Express,91.7,J8.1.1
9538,45,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,124.5,20.75,6,2024-07-22,Overnight,53.92,J8.1.2
9538,45,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,7911.9,791.19,10,2024-09-17,Overnight,80.32,J8.1.3
9539,29,Female,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-01-09,Overnight,65.19,J8.1.4
9540,48,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-01-04,Standard,79.16,J8.1.5
9540,48,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-05-02,Overnight,79.17,J8.1.6
9541,25,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2023-10-14,Standard,33.94,J8.1.7
9543,34,Female,No,Tablet,SKU1002,3,Cancelled,Cash,988.12,247.03,4,2024-03-12,Express,0,J8.1.8
9545,28,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,3247.72,463.96,7,2024-09-04,Overnight,0,J8.1.9
9546,58,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2024-02-06,Standard,6.06,J8.2.1
9548,23,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,791.19,791.19,1,2023-11-30,Standard,0,J8.2.2
9549,41,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2023-10-25,Express,0,J8.2.3
9549,41,Male,Yes,Laptop,SKU1005,3,Completed,Debit Card,1855.84,463.96,4,2024-02-17,Express,45.83,J8.2.4
9549,41,Male,Yes,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-07-03,Overnight,82.11,J8.2.5
9550,68,Male,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2023-12-19,Overnight,91.55,J8.2.6
9550,68,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2024-04-28,Express,92.12,J8.2.7
9551,40,Male,No,Tablet,SKU1002,3,Completed,Debit Card,988.12,247.03,4,2024-06-03,Express,23.27,J8.2.8
9551,40,Male,No,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,2024-06-16,Express,47.31,J8.2.9
9552,77,Male,No,Laptop,SKU1005,3,Completed,Debit Card,3711.68,463.96,8,2024-01-12,Standard,69.35,J8.3.1
9552,77,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,844.83,844.83,1,2024-03-22,Overnight,11.95,J8.3.2
9552,77,Male,No,Smartphone,SKU1004,2,Cancelled,Cash,791.19,791.19,1,2024-08-19,Overnight,0,J8.3.3
9556,48,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-03-31,Overnight,0,J8.3.4
9559,64,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,741.09,247.03,3,2024-03-20,Overnight,100.28,J8.3.5
9559,64,Female,No,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2024-04-15,Standard,77.13,J8.3.6
9559,64,Female,No,Smartwatch,SKU1003,3,Cancelled,Paypal,8448.3,844.83,10,2024-08-18,Express,46.11,J8.3.7
9560,66,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2023-10-21,Overnight,86.02,J8.3.8
9560,66,Male,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-09-09,Overnight,44.83,J8.3.9
9561,53,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2024-01-20,Express,85.46,J8.4.1
9563,22,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1729.21,247.03,7,2023-11-15,Express,22.8,J8.4.2
9563,22,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-01-15,Standard,0,J8.4.3
9564,19,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2023-10-02,Standard,73.83,J8.4.4
9566,40,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2024-02-18,Overnight,0,J8.4.5
9567,31,Female,No,Tablet,SKU1002,3,Completed,Credit Card,988.12,247.03,4,2024-02-20,Express,46.8,J8.4.6
9568,71,Female,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,3379.32,844.83,4,2024-04-28,Express,95.88,J8.4.7
9568,71,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-06-21,Overnight,38.15,J8.4.8
9570,50,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,988.12,247.03,4,2024-09-19,Express,51.39,J8.4.9
9571,76,Male,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-04-24,Overnight,0,J8.5.1
9571,76,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,741.09,247.03,3,2024-05-17,Standard,83.4,J8.5.2
9571,76,Male,No,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-05-22,Overnight,60.35,J8.5.3
9571,76,Male,No,Smartwatch,SKU1003,3,Cancelled,Paypal,1689.66,844.83,2,2024-09-07,Overnight,59.53,J8.5.4
9573,28,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2023-10-26,Express,108.98,J8.5.5
9574,23,Male,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2023-12-11,Overnight,13.57,J8.5.6
9574,23,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2023-12-19,Standard,68.62,J8.5.7
9575,78,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,1689.66,844.83,2,2023-11-29,Express,0,J8.5.8
9578,27,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,20.75,20.75,1,2023-10-24,Overnight,21.41,J8.5.9
9578,27,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-06-14,Overnight,13,J8.6.1
9578,27,Male,No,Laptop,SKU1005,3,Cancelled,Paypal,1855.84,463.96,4,2024-09-03,Overnight,25.75,J8.6.2
9579,63,Female,Yes,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-08-26,Standard,33.01,J8.6.3
9580,35,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2023-10-16,Standard,14.85,J8.6.4
9580,35,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2023-11-27,Overnight,0,J8.6.5
9581,68,Male,No,Laptop,SKU1005,3,Completed,Cash,1391.88,463.96,3,2023-10-09,Express,22.23,J8.6.6
9581,68,Male,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2023-12-01,Overnight,38.8,J8.6.7
9581,68,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7911.9,791.19,10,2023-12-11,Express,18.65,J8.6.8
9582,34,Male,Yes,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2024-02-08,Standard,0,J8.6.9
9582,34,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-08-13,Standard,44.07,J8.7.1
9584,80,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,2223.27,247.03,9,2023-10-11,Express,15.63,J8.7.2
9584,80,Female,No,Tablet,SKU1002,3,Completed,Credit Card,247.03,247.03,1,2024-07-02,Overnight,22.74,J8.7.3
9584,80,Female,No,Tablet,SKU1002,3,Completed,Paypal,1729.21,247.03,7,2024-08-12,Express,16.62,J8.7.4
9585,60,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,7603.47,844.83,9,2024-04-05,Express,10.28,J8.7.5
9586,29,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-07-26,Express,91.84,J8.7.6
9587,61,Male,No,Laptop,SKU1005,3,Completed,Credit Card,4639.6,463.96,10,2024-06-08,Overnight,38.93,J8.7.7
9588,26,Female,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-09-07,Standard,11.92,J8.7.8
